Id,Name,WOD_2__Units_Of_Measure__c,CurrencyIsoCode,WOD_2__Business_Unit__c,WOD_2__Business_Units__c,WOD_2__Item_Type__c,WOD_2__Major_Part__c,WOD_2__Parent_Product__c,WOD_2__Track_Type__c,WOD_2__Type__c,Business_Units_Text__c,Description_DE__c,Description_EN__c,Description_ES__c,Description_FR__c,Description_HU__c,Description_IT__c,Description_JA__c,Description_NL__c,Description_NO__c,Description_PL__c,Description_TR__c,Is_Active__c,Part_Return_Required__c,Photo_Required__c,Series_Code__c,TWOD_Eligible_for_Discount__c,Warranty_Product_Auto_Number__c,Warranty_Product_Code__c,Wearing_Part__c,KPAD_Number__c,Product_Name__c
a170E0000060TkBQAU,2.02E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TE8QAM,Serialzied,Model,KBT-EU,RT150,RT150,RT150,RT150,,RT150,,RT150,,RT150,RT150,TRUE,FALSE,FALSE,2020000130,FALSE,2268,20200,FALSE,20200-00300,2.02E+17
a170E0000060TkCQAU,2.02E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TE8QAM,Serialzied,Model,KBT-EU,RT150-2,RT150-2,RT150-2,RT150-2,,RT150-2,,RT150-2,,RT150-2,RT150-2,TRUE,FALSE,FALSE,2020000130,FALSE,2269,20200,FALSE,20200-00310,2.02E+17
a170E0000060TkDQAU,2.02E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TE8QAM,Serialzied,Model,KBT-EU,RT160,RT160,RT160,RT160,,RT160,,RT160,,RT160,RRT160,TRUE,FALSE,FALSE,2020000130,FALSE,2270,20200,FALSE,20200-00350,2.02E+17
a170E0000060TkEQAU,2.02E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TE8QAM,Serialzied,Model,KBT-EU,RT160-2,RT160-2,RT160-2,RT160-2,,RT160-2,,RT160-2,,RT160-2,RT160-2,TRUE,FALSE,FALSE,2020000130,FALSE,2271,20200,FALSE,20200-00360,2.02E+17
a170E0000060TkFQAU,2.02E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TE8QAM,Serialzied,Model,KBT-EU,RT210,RT210,RT210,RT210,,RT210,,RT210,,RT210,RT210,TRUE,FALSE,FALSE,2020000130,FALSE,2272,20200,FALSE,20200-00400,2.02E+17
a170E0000060TkGQAU,2.02E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TE8QAM,Serialzied,Model,KBT-EU,RT210-2,RT210-2,RT210-2,RT210-2,,RT210-2,,RT210-2,,RT210-2,RT210-2,TRUE,FALSE,FALSE,2020000130,FALSE,2273,20200,FALSE,20200-00410,2.02E+17
a170E0000060TkHQAU,2.02E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TE8QAM,Serialzied,Model,KBT-EU,RT210-2E-1,RT210-2E-1,RT210-2E-1,RT210-2E-1,,RT210-2E-1,,RT210-2E-1,,RT210-2E-1,RT210-2E-1,TRUE,FALSE,FALSE,2020000130,FALSE,2274,20200,FALSE,20200-00415,2.02E+17
a170E0000060TkIQAU,2.02E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TE8QAM,Serialzied,Model,KBT-EU,RT220,RT220,RT220,RT220,,RT220,,RT220,,RT220,RT220,TRUE,FALSE,FALSE,2020000130,FALSE,2275,20200,FALSE,20200-00450,2.02E+17
a170E0000060TkJQAU,2.02E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TE8QAM,Serialzied,Model,KBT-EU,RT220-2,RT220-2,RT220-2,RT220-2,,RT220-2,,RT220-2,,RT220-2,RT220-2,TRUE,FALSE,FALSE,2020000130,FALSE,2276,20200,FALSE,20200-00460,2.02E+17
a170E0000060TkKQAU,2.02E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TE8QAM,Serialzied,Model,KBT-EU,RT220-2E-1,RT220-2E-1,RT220-2E-1,RT220-2E-1,,RT220-2E-1,,RT220-2E-1,,RT220-2E-1,RT220-2E-1,TRUE,FALSE,FALSE,2020000130,FALSE,2277,20200,FALSE,20200-00465,2.02E+17
a170E0000060TkLQAU,2.02E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TE8QAM,Serialzied,Model,KBT-EU,RT250-2,RT250-2,RT250-2,RT250-2,,RT250-2,,RT250-2,,RT250-2,RT250-2,TRUE,FALSE,FALSE,2020000130,FALSE,2278,20200,FALSE,20200-00470,2.02E+17
a170E0000060TkMQAU,2.02E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TE8QAM,Serialzied,Model,KBT-EU,RT270,RT270,RT270,RT270,,RT270,,RT270,,RT270,RT270,TRUE,FALSE,FALSE,2020000130,FALSE,2279,20200,FALSE,20200-00500,2.02E+17
a170E0000060TkNQAU,2.02E+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,FALSE,a170E0000060TE8QAM,Serialzied,Model,KBT-EU,RT270-2,RT270-2,RT270-2,RT270-2,,RT270-2,,RT270-2,,RT270-2,RT270-2,TRUE,FALSE,FALSE,2020000130,FALSE,2280,20200,FALSE,20200-00510,2.02E+17
